frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1350,675,2255.1753950192706 1480.7898248869215 2944.4622627331355 2038.3663533248364,2495.0867919921875 1857.7006225585938 2703.453857421875 1947.892333984375,0,0,0
1351,675,2256.120302832091 1483.124579912473 2944.2029371058484 2041.347584143054,2500.163818359375 1859.05810546875 2705.243408203125 1948.281005859375,0.6669085025787354,DF65JKV,0.43063651146799936
1352,675,2259.5327922103847 1485.22028900014 2943.923640822331 2043.417166134273,2490.05126953125 1863.439453125 2706.3720703125 1949.42138671875,0.6596254110336304,AF65JKV,0.7935051899732105
1353,675,2262.113994040812 1488.715316555309 2945.5725666419685 2046.8532508298013,2496.244140625 1865.33203125 2707.256103515625 1952.78759765625,0.639046847820282,AF65JKV,0.46315549700841774
1354,675,2262.8976434887913 1491.1964966571513 2945.268689427759 2050.2038063907867,2501.451416015625 1875.7545166015625 2701.53662109375 1954.7689208984375,0.5843398571014404,AF65JKV,0.49799345324929867
1355,675,2264.261879266744 1494.9997348207296 2947.8948523786617 2054.1788638225285,2504.080322265625 1878.794677734375 2704.87890625 1956.973388671875,0.6259073615074158,AR65JKV,0.6825490068817847
1356,675,2266.155088767132 1497.0548526010334 2951.5945988523745 2057.5477165469065,2505.033935546875 1878.210693359375 2707.951171875 1963.3338623046875,0.6554880142211914,AF65JKV,0.7564985143755077
1357,675,2266.633438433749 1497.5145529914985 2953.2021236147657 2058.9584841254346,2505.121337890625 1878.070068359375 2708.01416015625 1963.31005859375,0.65559983253479,AF65JKV,0.7564985143755077
1358,675,2267.4357620813694 1500.4638844103674 2954.864230690651 2061.9328999385966,2501.95849609375 1884.7841796875 2705.008544921875 1971.6171875,0.6503562331199646,AF65JKV,0.329230417653464
1359,675,2266.749668944763 1503.6785767538056 2955.702271521997 2065.6385706314213,2504.745849609375 1885.4970703125 2706.56396484375 1972.552001953125,0.6416305303573608,AR65JKV,0.16084697234669096
1360,675,2267.6142941038383 1507.9905288040156 2958.950824703287 2068.9460523546686,2507.926025390625 1888.1195068359375 2710.402587890625 1977.3035888671875,0.6355289816856384,AF65JKV,0.14537507238328132
1361,675,2267.891453290132 1512.6363286633996 2958.7388685417186 2071.8531055081276,2503.605712890625 1892.4217529296875 2711.130859375 1983.6536865234375,0.6157088279724121,AF65JKV,0.25086141970015247
1362,675,2270.0468687037937 1517.260119675156 2960.4112747193176 2075.5697566104946,2512.119384765625 1892.82568359375 2716.364013671875 1983.035888671875,0.6430597901344299,AF65JKV,0.4231616311193157
1363,675,2270.8782606009113 1519.0643496081004 2960.863899928537 2076.651507179098,2512.597412109375 1892.944091796875 2716.44287109375 1982.9393310546875,0.6426276564598083,AF65JKV,0.4231616311193157
1364,675,2275.539636562422 1522.0126477418437 2963.1674492852853 2079.712649297502,2511.949951171875 1896.6829833984375 2719.14404296875 1990.1268310546875,0.6637184023857117,AR65JKV,0.20669853650682476
1365,675,2277.3417796802028 1525.0162361989799 2964.738100017968 2083.0734049974394,2510.64697265625 1896.925048828125 2722.87646484375 1993.899169921875,0.661422073841095,AR65JKV,0.3362910470279476
1366,675,2274.9405237102565 1527.7241018425284 2960.8964205252087 2088.848296039569,2518.1396484375 1905.283447265625 2724.920654296875 1994.3192138671875,0.6647788882255554,AF65JKV,0.45313656375593386
1367,675,2274.131079528327 1529.662525428647 2959.689159605159 2093.231748871356,2510.86376953125 1908.7998046875 2725.130126953125 1999.00341796875,0.6297820210456848,AR65JKV,0.5054551006683309
1368,675,2272.113346538768 1531.673168447191 2958.7777063969747 2096.173799554446,2520.80810546875 1911.66796875 2724.529052734375 2000.33642578125,0.6500584483146667,AR65JKV,0.4395962210278567
1369,675,2271.055493091016 1532.2489515291952 2958.578046358874 2097.380160721013,2520.732666015625 1911.8367919921875 2724.21240234375 2000.3499755859375,0.6480802893638611,AR65JKV,0.5543835453901188
1370,675,2272.143076525466 1533.6959197756992 2960.732228889095 2099.2436398758646,2526.188232421875 1919.203857421875 2727.101806640625 2002.4091796875,0.6035521030426025,NF65JKV,0.35150748594949016
1371,675,2270.851959093879 1537.378094215204 2961.3914885210474 2102.8725749697282,2518.23486328125 1924.3736572265625 2725.64111328125 2011.4029541015625,0.633563220500946,AF65JKV,0.42517262057040833
1372,675,2271.513897225772 1540.4428135203439 2964.5879711799007 2107.099683886608,2522.08251953125 1927.6572265625 2724.3515625 2014.2144775390625,0.6510287523269653,AF65JKV,0.43553545654758946
1373,675,2272.9198071282044 1544.9768873280339 2969.3764237596133 2112.4229935437515,2521.972412109375 1933.2674560546875 2725.95751953125 2018.8011474609375,0.6271694898605347,NT65JKV,0.3685611363148285
1374,675,2275.045144694243 1548.1000635767405 2975.3234690032646 2118.692579054947,2520.1123046875 1926.73388671875 2729.7373046875 2019.1875,0.5924505591392517,WR65JKV,0.7713871260016505
1375,675,2275.369177576444 1548.6230197165373 2978.5503525093904 2121.5337660508576,2520.06884765625 1926.71240234375 2729.748779296875 2019.228271484375,0.5917038321495056,WR65JKV,0.7839503933959626
1376,675,2274.0585919420128 1550.1225713070378 2979.2025276178565 2124.104861802601,2523.340576171875 1933.157958984375 2729.11083984375 2024.890869140625,0.6284162402153015,AF65JKV,0.16640125692992744
1377,675,2275.0551823460123 1551.906087375723 2980.272681206308 2127.1019115149943,2512.77197265625 1939.1575927734375 2727.09033203125 2035.5047607421875,0.5894575119018555,AF65JKV,0.6350959798435115
1378,675,2282.0176348640152 1557.3687477351361 2985.9509598225695 2133.098848321159,2525.2880859375 1937.7498779296875 2736.9521484375 2034.7265625,0.6360602378845215,AF65JRV,0.15974076884362465
1379,675,2284.4906041012373 1561.578077508907 2989.355799851858 2138.0652962026406,2518.2041015625 1941.06591796875 2739.099365234375 2039.7216796875,0.6295627951622009,AF65JKV,0.7360990525209835
1380,675,2285.35847038794 1564.535417733377 2991.283973060005 2140.6023072594508,2527.2431640625 1951.77978515625 2741.85009765625 2045.341552734375,0.6574543118476868,OF65JKV,0.3622454743918492
1381,675,2285.451399819496 1565.6279656625936 2992.076654863834 2141.4162814040296,2527.228759765625 1951.7523193359375 2741.8671875 2045.3609619140625,0.6574060916900635,OF65JKV,0.3622454743918492
1382,675,2285.620983695821 1567.5650440041925 2993.468612561683 2143.4917183823018,2525.41650390625 1953.93359375 2745.59912109375 2049.696533203125,0.6564397811889648,AF65JKV,0.4103347007702175
1383,675,2288.174227087749 1569.8971228505661 2996.1127258649108 2145.155091538858,2530.233642578125 1957.6402587890625 2743.69873046875 2050.767578125,0.6491276621818542,AF65JKV,0.30062992358492124
1384,675,2288.259341842365 1571.678830577559 2997.031380634792 2145.8088275201517,2526.829345703125 1955.66162109375 2743.498779296875 2057.5576171875,0.6251395344734192,AF65JKV,0.45310685773924647
1385,675,2292.028904002077 1573.3542971883694 2999.1445047914176 2145.105123607818,2530.44287109375 1955.82421875 2746.078857421875 2059.427490234375,0.6282605528831482,AF65JKV,0.27990919486376453
1386,675,2291.8988999027065 1575.7822874093022 2997.9676317221574 2145.142863540999,2532.27978515625 1964.290283203125 2745.9009602864585 2061.75634765625,0,0,0
1387,675,2291.7688958033355 1578.210277630235 2996.7907586528972 2145.1806034741794,2534.11669921875 1972.75634765625 2745.7230631510415 2064.085205078125,0,0,0
1388,675,2291.638891703965 1580.6382678511677 2995.613885583637 2145.2183434073604,2535.95361328125 1981.222412109375 2745.545166015625 2066.4140625,0.661769449710846,AF65JKV,0.4048836833606586
1389,675,2291.138543516496 1582.1492216091817 2999.2115424185245 2144.772177895007,2534.84521484375 1979.2994384765625 2745.825927734375 2067.42333984375,0.6388212442398071,CF65JKV,0.3694435948211525
1390,675,2290.187983473009 1585.502699502947 2999.645832926709 2145.5666329944684,2540.4814453125 1981.78271484375 2744.44921875 2070.57080078125,0.6583550572395325,AF65JKC,0.24738603197080486
1391,675,2290.3360724121676 1588.3442566735328 3002.7645524869504 2146.148565780295,2535.91259765625 1986.287841796875 2742.18017578125 2078.92529296875,0.5967097878456116,AF65JKV,0.6322151280571887
1392,675,2292.0555130485886 1590.9159341734323 3008.99560542036 2147.0946832458144,2542.305419921875 1993.3135986328125 2745.99755859375 2083.409423828125,0.6391832828521729,AF65JKV,0.16601642911917963
1393,675,2292.0244368240797 1592.0070406442649 3012.3172094000506 2147.0186824810576,2542.235595703125 1993.2381591796875 2746.052490234375 2083.470947265625,0.6393044590950012,AF65JKV,0.16601642911917963
1394,675,2289.16624070487 1595.139259453762 3008.233932828085 2147.7283832934677,2540.675048828125 1994.2783203125 2750.798828125 2089.625244140625,0.6157755255699158,DF65JKV,0.22748364935103588
1395,675,2286.543272742317 1598.7050912492437 3007.8032621645057 2147.9419282990725,2540.9326171875 2007.094482421875 2759.357666015625 2094.0498046875,0.6417955756187439,AR65JKM,0.16148234693375105
1396,675,2286.3128108239744 1602.068557575207 3009.420644664959 2147.727829023035,2541.980997721354 2009.3074951171875 2760.0614420572915 2097.2545166015625,0,0,0
1397,675,2286.082348905632 1605.4320239011704 3011.038027165412 2147.513729746998,2543.0293782552085 2011.5205078125 2760.7652180989585 2100.459228515625,0,0,0
1398,675,2285.851886987289 1608.7954902271338 3012.6554096658656 2147.2996304709604,2544.0777587890625 2013.7335205078125 2761.468994140625 2103.6639404296875,0,0,0
1399,675,2285.6214250689463 1612.1589565530971 3014.272792166319 2147.0855311949226,2545.1261393229165 2015.946533203125 2762.1727701822915 2106.86865234375,0,0,0
1400,675,2285.390963150604 1615.5224228790605 3015.890174666772 2146.8714319188853,2546.174519856771 2018.1595458984375 2762.8765462239585 2110.0733642578125,0,0,0
1401,675,2285.160501232261 1618.885889205024 3017.5075571672255 2146.657332642848,2547.222900390625 2020.37255859375 2763.580322265625 2113.278076171875,0.6594622731208801,AF65JKV,0.24645649419342897
1402,675,2285.9620293239054 1621.903812218454 3018.8069012229826 2147.081398197652,2546.1240234375 2024.855224609375 2764.3678385416665 2119.3388671875,0,0,0
1403,675,2286.7635574155497 1624.9217352318844 3020.106245278739 2147.505463752456,2545.025146484375 2029.337890625 2765.1553548177085 2125.399658203125,0,0,0
1404,675,2287.565085507194 1627.9396582453146 3021.405589334496 2147.92952930726,2543.92626953125 2033.820556640625 2765.94287109375 2131.46044921875,0.6430549621582031,AF65JKV,0.4547377802755205
1405,675,2286.161589069244 1629.6036402191617 3021.976824398265 2147.519666083178,2543.898193359375 2033.7781982421875 2765.971435546875 2131.493408203125,0.6429724097251892,AF65JKV,0.4547377802755205
1406,675,2287.802209896428 1631.4990927823399 3024.404141354285 2145.480935072806,2544.699462890625 2035.298583984375 2770.60693359375 2139.1650390625,0.659780740737915,AF65JKV,0.35117836122548024
1407,675,2287.6510044992797 1634.8572282551481 3025.8621784974043 2147.117023450918,2545.7015380859375 2040.6436157226562 2771.1703491210938 2142.3716430664062,0,0,0
1408,675,2287.499799102131 1638.2153637279566 3027.320215640524 2148.75311182903,2546.70361328125 2045.9886474609375 2771.7337646484375 2145.5782470703125,0,0,0
1409,675,2287.3485937049827 1641.573499200765 3028.7782527836434 2150.3892002071416,2547.7056884765625 2051.3336791992188 2772.2971801757812 2148.7848510742188,0,0,0
1410,675,2287.1973883078344 1644.9316346735732 3030.2362899267628 2152.0252885852537,2548.707763671875 2056.6787109375 2772.860595703125 2151.991455078125,0.6783561706542969,AF65JKV,0.32576071991819944
1411,675,2286.7449825607464 1646.725193803382 3031.7339533387503 2153.4470693448216,2548.7265625 2056.8017578125 2772.870361328125 2152.02001953125,0.6781323552131653,AF65JKV,0.23530322655543157
1412,675,2287.0858544645616 1650.0842731453765 3033.043658715602 2155.0408622491946,2553.67626953125 2053.78955078125 2770.208740234375 2151.982421875,0.657486081123352,OF65JRY,0.21402549602632628
806,800,2278.7225291738123 912.7049155368562 3004.837048344688 1798.802704772269,2575.8720703125 1580.2305908203125 2745.6064453125 1659.4493408203125,0.5115064978599548,EG65USJ,0.48032487716759203
811,819,2245.8167135658537 915.8076531204235 2997.5094894364306 1795.883227194596,2578.679931640625 1592.0233154296875 2746.069091796875 1667.0416259765625,0.46998947858810425,BG65USJ,0.38474768982744484
812,819,2250.1254487212072 914.0693325768225 3000.2736245297087 1800.849366856959,2578.4098307291665 1596.5289306640625 2746.0126139322915 1671.5074462890625,0,0,0
813,819,2254.4341838765604 912.3310120332214 3003.037759622987 1805.815506519322,2578.1397298177085 1601.0345458984375 2745.9561360677085 1675.9732666015625,0,0,0
814,819,2258.742919031914 910.5926914896204 3005.801894716265 1810.7816461816851,2577.86962890625 1605.5401611328125 2745.899658203125 1680.4390869140625,0.49060583114624023,BG65USJ,0.5589367459940473
822,830,2282.036695857401 924.0690241346985 3007.002832306917 1847.5935710044073,2577.40771484375 1625.1793212890625 2759.33349609375 1708.512451171875,0.5816271901130676,BG65USJ,0.74267840988674
823,830,2284.6512409934917 924.5538446278084 3006.7423057929095 1845.7913812274583,2577.40576171875 1625.14306640625 2759.34375 1708.532958984375,0.5807958841323853,BG65USJ,0.74267840988674
824,830,2286.07803638602 925.142555286457 3008.0455284871987 1847.5558068812431,2577.6761648995534 1628.4373953683037 2758.8032575334823 1711.2000209263392,0,0,0
825,830,2287.5048317785477 925.7312659451055 3009.3487511814874 1849.3202325350283,2577.9465680803573 1631.731724330357 2758.262765066964 1713.8670828683037,0,0,0
826,830,2288.931627171076 926.3199766037541 3010.6519738757765 1851.0846581888131,2578.216971261161 1635.0260532924108 2757.7222726004466 1716.534144810268,0,0,0
827,830,2290.3584225636037 926.9086872624027 3011.9551965700657 1852.8490838425982,2578.487374441964 1638.3203822544642 2757.1817801339284 1719.201206752232,0,0,0
828,830,2291.785217956132 927.4973979210513 3013.258419264355 1854.6135094963831,2578.7577776227677 1641.614711216518 2756.641287667411 1721.8682686941963,0,0,0
829,830,2293.2120133486596 928.0861085796998 3014.5616419586436 1856.3779351501682,2579.0281808035716 1644.9090401785713 2756.1007952008927 1724.5353306361608,0,0,0
830,830,2294.638808741188 928.6748192383484 3015.8648646529327 1858.1423608039531,2579.298583984375 1648.203369140625 2755.560302734375 1727.202392578125,0.6214842796325684,BG65USJ,0.77252820471703
832,846,2308.20200657786 938.6017575026596 3015.900081651787 1869.1283072907036,2575.623779296875 1651.2974853515625 2761.5 1735.69775390625,0.6597122550010681,BG65USJ,0.8870936166019514
833,846,2304.353383511702 939.9649198644115 3016.735506795341 1876.8940903453954,2575.80712890625 1655.5042724609375 2765.6875 1737.0858154296875,0.6595739722251892,BG65USJ,0.3325962535608492
834,846,2300.3962633260808 943.0269173675081 3018.7730816682747 1884.22054933106,2576.857666015625 1657.8822835286458 2767.606201171875 1741.8017171223958,0,0,0
835,846,2296.4391431404592 946.0889148706048 3020.8106565412086 1891.547008316725,2577.908203125 1660.2602945963542 2769.52490234375 1746.5176188151042,0,0,0
836,846,2292.482022954838 949.1509123737013 3022.8482314141424 1898.8734673023896,2578.958740234375 1662.6383056640625 2771.443603515625 1751.2335205078125,0.6367537379264832,BG65USJ,0.6451660738405592
837,846,2294.743443667765 952.3343930729195 3024.232985288415 1903.1404569101965,2578.9300537109375 1666.8545532226562 2771.9876708984375 1754.6719360351562,0,0,0
838,846,2297.0048643806913 955.5178737721378 3025.617739162687 1907.4074465180036,2578.9013671875 1671.07080078125 2772.53173828125 1758.1103515625,0.6672669649124146,BG65USJ,0.7027960778981569
839,846,2298.7578710879316 956.9554369575796 3025.717367216764 1909.745267670041,2579.5845336914062 1673.6890869140625 2773.3668823242188 1758.6524047851562,0,0,0
840,846,2300.510877795172 958.3930001430214 3025.8169952708413 1912.083088822078,2580.2677001953125 1676.307373046875 2774.2020263671875 1759.1944580078125,0,0,0
841,846,2302.2638845024117 959.8305633284631 3025.916623324919 1914.4209099741154,2580.9508666992188 1678.9256591796875 2775.0371704101562 1759.7365112304688,0,0,0
842,846,2304.016891209652 961.2681265139049 3026.016251378996 1916.7587311261527,2581.634033203125 1681.5439453125 2775.872314453125 1760.278564453125,0.6191977262496948,BG65USJ,0.8621106989533176
847,858,2251.54220039044 971.1675449463132 3028.9007811283923 1944.3225545385371,2581.50732421875 1696.7037353515625 2771.788330078125 1781.02783203125,0.6885668635368347,BG65USJ,0.5813624759231295
848,858,2268.079412322692 975.1849879644467 3035.338078342941 1947.8390001417906,2582.5276692708335 1699.6115315755208 2772.5684407552085 1786.2854817708333,0,0,0
849,858,2284.6166242549434 979.2024309825802 3041.77537555749 1951.3554457450443,2583.5480143229165 1702.5193277994792 2773.3485514322915 1791.5431315104167,0,0,0
850,858,2301.1538361871953 983.2198740007136 3048.212672772039 1954.8718913482978,2584.568359375 1705.4271240234375 2774.128662109375 1796.80078125,0.6908708810806274,BG65USJ,0.6250253048309009
851,858,2304.3810256072384 982.368171010499 3049.521750833829 1958.0833958890616,2584.0098266601562 1708.6974792480469 2774.35107421875 1799.2423095703125,0,0,0
852,858,2307.608215027282 981.5164680202844 3050.8308288956196 1961.2949004298257,2583.4512939453125 1711.9678344726562 2774.573486328125 1801.683837890625,0,0,0
853,858,2310.8354044473253 980.6647650300697 3052.13990695741 1964.5064049705895,2582.8927612304688 1715.2381896972656 2774.7958984375 1804.1253662109375,0,0,0
854,858,2314.0625938673684 979.8130620398551 3053.4489850192003 1967.7179095113534,2582.334228515625 1718.508544921875 2775.018310546875 1806.56689453125,0.6599466800689697,BG65USJ,0.7174456459179689
855,858,2309.5554415551014 981.7806367446915 3048.5826914103445 1972.4652010684968,2583.200439453125 1724.8641357421875 2773.7509765625 1803.5181884765625,0.6360952854156494,BG65USJ,0.40190952644628164
856,858,2310.9026011849332 982.926800954832 3055.1955089248086 1975.304244733451,2583.5755789620534 1728.687744140625 2774.2604631696427 1807.362513950893,0,0,0
857,858,2312.249760814765 984.0729651649724 3061.808326439272 1978.143288398405,2583.9507184709823 1732.5113525390625 2774.769949776786 1811.2068394252233,0,0,0
858,858,2313.596920444597 985.2191293751129 3068.421143953736 1980.9823320633593,2584.325857979911 1736.3349609375 2775.2794363839284 1815.0511648995537,0,0,0
859,858,2314.944080074429 986.3652935852534 3075.0339614682002 1983.8213757283136,2584.700997488839 1740.1585693359375 2775.7889229910716 1818.8954903738838,0,0,0
860,858,2316.291239704261 987.5114577953939 3081.6467789826643 1986.6604193932678,2585.0761369977677 1743.982177734375 2776.298409598214 1822.7398158482142,0,0,0
861,858,2317.638399334093 988.6576220055343 3088.259596497128 1989.4994630582219,2585.4512765066966 1747.8057861328125 2776.8078962053573 1826.5841413225446,0,0,0
862,858,2318.9855589639246 989.8037862156748 3094.872414011592 1992.3385067231761,2585.826416015625 1751.62939453125 2777.3173828125 1830.428466796875,0.6310182809829712,BG65USJ,0.5948420765941487
870,868,2300.5640404366864 1009.8617618038318 3092.4889047775246 2005.5885996811282,2586.137939453125 1770.06005859375 2784.9765625 1854.49658203125,0.6380594372749329,BG65USJ,0.4934796746021424
871,868,2303.880402219655 1008.0238681322509 3091.999563458427 2005.8483734923016,2586.123291015625 1770.1171875 2784.828369140625 1854.3995361328125,0.6400737166404724,BG65USJ,0.5337848985346592
872,868,2302.1884417354404 1009.1118520536446 3093.7736881853375 2008.0357504276164,2587.41845703125 1777.214599609375 2785.0760091145835 1861.9593505859375,0,0,0
873,868,2300.4964812512258 1010.1998359750384 3095.5478129122484 2010.2231273629316,2588.713623046875 1784.31201171875 2785.3236490885415 1869.5191650390625,0,0,0
874,868,2298.804520767011 1011.2878198964321 3097.321937639159 2012.4105042982465,2590.0087890625 1791.409423828125 2785.5712890625 1877.0789794921875,0.6828174591064453,BG65USJ,0.8918940598779619
875,868,2298.999782688441 1012.1740316153935 3100.9142321186714 2017.9659951992853,2589.5296020507812 1794.03662109375 2785.5624389648438 1879.9276428222656,0,0,0
876,868,2299.1950446098713 1013.0602433343547 3104.506526598184 2023.5214861003242,2589.0504150390625 1796.663818359375 2785.5535888671875 1882.7763061523438,0,0,0
877,868,2299.3903065313016 1013.9464550533161 3108.0988210776964 2029.0769770013633,2588.5712280273438 1799.291015625 2785.5447387695312 1885.6249694824219,0,0,0
878,868,2299.5855684527314 1014.8326667722774 3111.691115557209 2034.6324679024021,2588.092041015625 1801.918212890625 2785.535888671875 1888.4736328125,0.6961203217506409,BC65USJ,0.3728998187414747
879,868,2299.4572909266194 1016.9348944345044 3112.4066505151845 2038.7690446628258,2588.2116477272725 1805.892733487216 2786.138438831676 1892.454678622159,0,0,0
880,868,2299.329013400507 1019.0371220967314 3113.1221854731602 2042.9056214232492,2588.3312544389205 1809.8672540838068 2786.7409889914775 1896.4357244318182,0,0,0
881,868,2299.200735874395 1021.1393497589584 3113.837720431136 2047.0421981836728,2588.450861150568 1813.8417746803977 2787.3435391512785 1900.4167702414773,0,0,0
882,868,2299.072458348283 1023.2415774211853 3114.5532553891117 2051.1787749440964,2588.570467862216 1817.8162952769887 2787.9460893110795 1904.3978160511363,0,0,0
883,868,2298.9441808221704 1025.3438050834122 3115.2687903470874 2055.31535170452,2588.6900745738635 1821.7908158735795 2788.5486394708805 1908.3788618607955,0,0,0
884,868,2298.8159032960584 1027.4460327456393 3115.9843253050626 2059.451928464943,2588.8096812855115 1825.7653364701705 2789.151189630682 1912.3599076704545,0,0,0
885,868,2298.687625769946 1029.5482604078663 3116.6998602630383 2063.588505225367,2588.929287997159 1829.7398570667613 2789.753739790483 1916.3409534801137,0,0,0
886,868,2298.559348243834 1031.6504880700932 3117.415395221014 2067.7250819857904,2589.048894708807 1833.7143776633523 2790.356289950284 1920.3219992897727,0,0,0
887,868,2298.431070717722 1033.7527157323202 3118.1309301789897 2071.861658746214,2589.1685014204545 1837.6888982599432 2790.958840110085 1924.3030450994318,0,0,0
888,868,2298.3027931916095 1035.8549433945473 3118.8464651369654 2075.9982355066372,2589.2881081321025 1841.663418856534 2791.5613902698865 1928.284090909091,0,0,0
889,868,2298.1745156654974 1037.9571710567743 3119.562000094941 2080.134812267061,2589.40771484375 1845.637939453125 2792.1639404296875 1932.26513671875,0,0,0
890,868,2298.0462381393854 1040.0593987190011 3120.277535052917 2084.2713890274845,2589.5273215553975 1849.612460049716 2792.7664905894885 1936.246182528409,0,0,0
891,868,2297.917960613273 1042.1616263812282 3120.9930700108926 2088.407965787908,2589.6469282670455 1853.5869806463068 2793.36904074929 1940.2272283380682,0,0,0
892,868,2297.789683087161 1044.2638540434552 3121.7086049688683 2092.5445425483317,2589.766534978693 1857.5615012428977 2793.971590909091 1944.2082741477273,0,0,0
893,868,2297.661405561049 1046.366081705682 3122.424139926844 2096.681119308755,2589.886141690341 1861.5360218394887 2794.574141068892 1948.1893199573863,0,0,0
894,868,2297.5331280349365 1048.4683093679091 3123.1396748848197 2100.8176960691785,2590.0057484019885 1865.5105424360795 2795.176691228693 1952.1703657670455,0,0,0
895,868,2297.4048505088244 1050.5705370301362 3123.855209842795 2104.954272829602,2590.1253551136365 1869.4850630326705 2795.7792413884945 1956.1514115767045,0,0,0
896,868,2297.276572982712 1052.672764692363 3124.5707448007706 2109.0908495900258,2590.244961825284 1873.4595836292613 2796.3817915482955 1960.1324573863637,0,0,0
897,868,2297.1482954566 1054.77499235459 3125.2862797587463 2113.227426350449,2590.364568536932 1877.4341042258523 2796.9843417080965 1964.1135031960227,0,0,0
898,868,2297.020017930488 1056.877220016817 3126.001814716722 2117.3640031108725,2590.4841752485795 1881.4086248224432 2797.5868918678975 1968.0945490056818,0,0,0
899,868,2296.8917404043755 1058.979447679044 3126.7173496746977 2121.5005798712964,2590.6037819602275 1885.383145419034 2798.189442027699 1972.075594815341,0,0,0
900,868,2296.7634628782635 1061.081675341271 3127.4328846326734 2125.63715663172,2590.723388671875 1889.357666015625 2798.7919921875 1976.056640625,0.6755173802375793,BC65USJ,0.6660338175236029
901,868,2299.6580640999537 1062.7629836032525 3129.392354845404 2127.6806399054703,2590.634765625 1889.403564453125 2798.8046875 1976.0640869140625,0.6752647757530212,BC65USJ,0.6660338175236029
902,868,2291.8115277045017 1064.455186795497 3128.6347854468518 2131.267067267258,2591.1803385416665 1892.3849690755208 2798.3933919270835 1979.6906331380208,0,0,0
903,868,2283.9649913090498 1066.1473899877412 3127.877216048299 2134.853494629046,2591.7259114583335 1895.3663736979167 2797.9820963541665 1983.3171793619792,0,0,0
904,868,2276.118454913598 1067.8395931799857 3127.1196466497468 2138.4399219908337,2592.271484375 1898.3477783203125 2797.57080078125 1986.9437255859375,0.6888651847839355,BG65USJ,0.6452945676871282
905,868,2280.7872676272586 1073.7998594406426 3134.112969850366 2142.262033883959,2596.141845703125 1908.16552734375 2797.297119140625 1996.8515625,0.6810168623924255,BG65USJ,0.5434852817787466
906,868,2281.387764333986 1076.4611631068092 3133.609530438517 2144.0131842710753,2594.605712890625 1911.9967041015625 2797.218505859375 1999.0093994140625,0,0,0
907,868,2281.988261040714 1079.122466772976 3133.1060910266683 2145.7643346581917,2593.069580078125 1915.827880859375 2797.139892578125 2001.167236328125,0,0,0
908,868,2282.5887577474414 1081.7837704391425 3132.6026516148195 2147.515485045308,2591.533447265625 1919.6590576171875 2797.061279296875 2003.3250732421875,0.6289344429969788,BG65USJ,0.6076261973241786
909,868,2271.8871450186693 1083.276647540234 3128.790161856145 2148.2815848755818,2592.828857421875 1917.676513671875 2799.903564453125 2006.97265625,0.6783100366592407,BG65USJ,0.6006626049641307
910,868,2266.7196639420363 1087.883876043106 3121.5959455307 2150.496758681371,2595.5606689453125 1920.2760009765625 2800.319091796875 2012.4381103515625,0,0,0
911,868,2261.5521828654028 1092.491104545978 3114.401729205256 2152.7119324871596,2598.29248046875 1922.87548828125 2800.734619140625 2017.903564453125,0.7129942774772644,BG65USJ,0.9466662272661085
881,891,2307.7958597181932 1034.4806958437582 3118.4801004272804 2061.200715212707,2587.5146484375 1816.524169921875 2791.519775390625 1902.347900390625,0.683763325214386,BG65USJ,0.7646413965694303
882,891,2309.5289074656207 1036.0214114391451 3115.7596432414257 2066.7064332660825,2587.903754340278 1819.4187418619792 2792.062445746528 1905.3931070963542,0,0,0
883,891,2311.261955213048 1037.562127034532 3113.039186055571 2072.2121513194584,2588.2928602430557 1822.3133138020833 2792.6051161024307 1908.4383138020833,0,0,0
884,891,2312.9950029604756 1039.102842629919 3110.318728869716 2077.717869372834,2588.6819661458335 1825.2078857421875 2793.1477864583335 1911.4835205078125,0,0,0
885,891,2314.728050707903 1040.643558225306 3107.598271683861 2083.2235874262096,2589.0710720486113 1828.1024576822917 2793.6904568142363 1914.5287272135417,0,0,0
886,891,2316.461098455331 1042.1842738206929 3104.8778144980065 2088.729305479585,2589.4601779513887 1830.9970296223958 2794.2331271701387 1917.5739339192708,0,0,0
887,891,2318.1941462027585 1043.7249894160798 3102.157357312152 2094.235023532961,2589.8492838541665 1833.8916015625 2794.7757975260415 1920.619140625,0,0,0
888,891,2319.927193950186 1045.2657050114667 3099.4369001262967 2099.7407415863363,2590.2383897569443 1836.7861735026042 2795.3184678819443 1923.6643473307292,0,0,0
889,891,2321.6602416976134 1046.8064206068536 3096.716442940442 2105.246459639712,2590.627495659722 1839.6807454427083 2795.861138237847 1926.7095540364583,0,0,0
890,891,2323.393289445041 1048.3471362022406 3093.9959857545873 2110.7521776930876,2591.0166015625 1842.5753173828125 2796.40380859375 1929.7547607421875,0.6959604024887085,BG65USJ,0.6068536822057012
1614,941,2295.1277527696316 1139.5946246912938 2830.478265811507 1549.6443812444652,2481.018310546875 1406.962646484375 2625.2392578125 1472.5469970703125,0.6056954860687256,OA07CLI,0.5042079734458277
1615,941,2295.2441432759015 1140.1421886065416 2831.0236155196653 1550.543159212783,2485.3514404296875 1404.5560913085938 2630.282958984375 1472.15625,0,0,0
1616,941,2295.360533782171 1140.6897525217894 2831.5689652278243 1551.4419371811007,2489.6845703125 1402.1495361328125 2635.32666015625 1471.7655029296875,0.509247899055481,DA07LLI,0.1520643509300168
