frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1235,951.0,[2336.1597318264576 1587.5705195513178 3028.517704186096 2150.0652752420187],[2577.82568359375 1977.646728515625 2790.3583984375 2061.3662109375],0.6663053035736084,EF10DZT,0.37207701994430625
1240,951.0,[2332.1134878635125 1599.2598907611566 3032.249019328879 2152.472302864252],[2586.438720703125 1986.4453125 2790.5947265625 2076.498291015625],0.6632385849952698,EF10DZT,0.3810521911932919
1240,589.0,[3226.8577977133505 1229.7561355129865 3841.403560804692 1743.3735292458182],[3472.85986328125 1546.322509765625 3623.28466796875 1628.9151611328125],0.26294705271720886,OU62HIJ,0.8225076147011225
1241,951.0,[2329.8690265140904 1602.5634511053363 3030.37975786046 2153.0730877002024],[2589.635009765625 1991.6749267578125 2793.214111328125 2084.54150390625],0.6724599003791809,EF10DZT,0.6383232972889706
1241,589.0,[3228.7802001130704 1231.584149505033 3841.6838719866373 1746.2654979646304],[3463.789306640625 1561.41943359375 3643.4619140625 1642.84423828125],0.39044931530952454,OU62HIJ,0.3209871165408595
1242,951.0,[2329.2121328492317 1606.0226314818756 3034.4120606518723 2153.8151330518385],[2587.657470703125 1994.5286865234375 2794.38427734375 2088.466064453125],0.69942706823349,EF10DZT,0.6343827443459767
1243,951.0,[2328.005509448352 1607.0367984220095 3036.420556394342 2151.8778821071005],[2587.7373046875 1994.71435546875 2794.36962890625 2088.4541015625],0.700077474117279,EF10DZT,0.6343827443459767
1245,951.0,[2323.122277824915 1612.6860919713008 3031.466987579106 2154.0151245419124],[2590.568115234375 2008.2012939453125 2798.07568359375 2096.015625],0.659351110458374,EF10DZT,0.1516754802320867
1248,951.0,[2329.4280648371614 1619.3205421061143 3036.3181354078224 2153.757513233537],[2598.551513671875 2020.606201171875 2799.03857421875 2107.38720703125],0.6797893047332764,EF10DZT,0.22602779402669224
1249,951.0,[2330.8146772621017 1620.4584230351054 3035.743760289109 2153.2027863261264],[2598.542724609375 2020.4228515625 2799.221435546875 2107.4443359375],0.6805502772331238,EF10DZT,0.2371732890906656
1255,951.0,[2328.9029214579423 1639.7285017875674 3042.2873221954087 2153.822641930452],[2597.587646484375 2040.3519287109375 2808.205810546875 2139.79345703125],0.6996453404426575,EF10DZT,0.39988308409290446
1257,951.0,[2332.291856909467 1647.112933276405 3047.8833916076087 2154.61768411974],[2596.306640625 2052.125732421875 2812.067138671875 2145.677490234375],0.709907591342926,EF10DZT,0.31952638885147977
1257,589.0,[3257.4115684217745 1257.8896213454896 3842.6878413852733 1776.7321444371605],[3517.004150390625 1604.1082763671875 3687.139892578125 1689.0428466796875],0.3897593915462494,OU62HYJ,0.1980904781569419
1259,589.0,[3261.071587580474 1267.6401294944299 3842.935702523853 1787.540464788828],[3516.95361328125 1605.217529296875 3693.38232421875 1685.1339111328125],0.38378751277923584,OU62MIJ,0.34858534216493764
1260,-1,[-1 -1 -1 -1],[2595.20068359375 2067.9326171875 2813.828857421875 2160.0],0.7160819172859192,EF10DZT,0.5946514577498637
1261,-1,[-1 -1 -1 -1],[2595.179443359375 2067.869140625 2813.79736328125 2160.0],0.715904951095581,EF10DZT,0.5946514577498637
1262,-1,[-1 -1 -1 -1],[2598.627685546875 2070.196044921875 2814.70166015625 2160.0],0.7063272595405579,EF10DZT,0.2203408612126944
1263,-1,[-1 -1 -1 -1],[2597.128662109375 2076.890869140625 2813.71533203125 2160.0],0.6844277381896973,EF10DZT,0.5587419614084649
1264,-1,[-1 -1 -1 -1],[2595.160888671875 2079.626220703125 2813.45361328125 2160.0],0.693356990814209,EF10DZT,0.7616157223326326
1265,-1,[-1 -1 -1 -1],[2600.11474609375 2085.099365234375 2813.241455078125 2160.0],0.6725091338157654,EF10OZT,0.29255280147888185
1265,589.0,[3271.3459451068156 1275.642433894076 3843.8466123776852 1807.325459282481],[3546.778564453125 1618.35546875 3707.332763671875 1701.342529296875],0.32102102041244507,OU62HYJ,0.19281338740990817
1266,-1,[-1 -1 -1 -1],[2602.982666015625 2088.94873046875 2814.57177734375 2160.0],0.6470801830291748,EF10DZT,0.14475411468320865
1266,589.0,[3274.5229633891627 1277.0721830584698 3844.1133245515025 1809.5198324939688],[3531.95654296875 1624.8282470703125 3703.4091796875 1702.0584716796875],0.3186968266963959,OU52HYJ,0.11410691374422575
1267,589.0,[3275.949481856002 1277.6952781960536 3843.5604543529885 1810.4691023651071],[3525.663818359375 1625.3653564453125 3706.4482421875 1702.5516357421875],0.2824985980987549,OU62HYJ,0.3501736359549485
1284,675.0,[2218.336133230404 1333.5770824708616 2844.6231629774265 1845.4881505465123],[2453.55029296875 1683.2171630859375 2611.409423828125 1760.7685546875],0.2796289920806885,AF65JKF,0.2182953072177518
1285,675.0,[2218.7426911926696 1333.2392779864815 2844.9365081222422 1846.3348693648184],[2453.46630859375 1683.073974609375 2611.41748046875 1760.7857666015625],0.279952734708786,AF65JKF,0.2182953072177518
1286,675.0,[2219.9786168309324 1334.3208042275458 2849.1108954282595 1849.507192087304],[2445.88720703125 1684.85595703125 2617.732177734375 1762.9317626953125],0.4279884696006775,AF65JKV,0.20544068937937532
1287,675.0,[2219.271842425924 1336.5030058215134 2849.121879312211 1852.5403874183262],[2449.80029296875 1685.4658203125 2621.282958984375 1762.9066162109375],0.4823548495769501,AF55JKV,0.14497851836007125
1288,675.0,[2219.398966839772 1339.3831967941946 2850.2131422490397 1855.466760771782],[2443.45703125 1681.6160888671875 2631.486572265625 1767.4061279296875],0.5659081339836121,AF55JKY,0.19482996881186992
1289,675.0,[2223.2122736989527 1340.5232856109449 2857.025644348197 1857.9746186357945],[2460.403564453125 1691.8612060546875 2631.95947265625 1765.7373046875],0.5762490630149841,AF65JKV,0.3263973703596615
1292,675.0,[2223.986227911775 1346.798385012329 2862.9705338006215 1866.571172172192],[2451.43603515625 1694.6826171875 2623.84228515625 1774.5616455078125],0.4268481731414795,AF65JKV,0.6318816981018178
1293,675.0,[2223.455574390501 1350.1241328857866 2861.386437595953 1868.9183933943207],[2455.4013671875 1699.986328125 2618.5380859375 1775.81982421875],0.2783524692058563,AF65JKV,0.5803144885459491
1294,675.0,[2222.8213476399956 1354.2757273933385 2860.6516844691682 1873.1799758431011],[2459.51953125 1704.2958984375 2624.29833984375 1783.471435546875],0.3980436623096466,AF65JKV,0.44446834779318606
1294,560.0,[2256.5509626705657 972.1667971031461 2668.7507175325095 1351.8837090885204],[2401.01611328125 1216.8084716796875 2520.18994140625 1283.5013427734375],0.2699633538722992,SJ26CPF,0.028116673801463342
1295,675.0,[2220.6663578792295 1357.7943153737824 2858.3373316596544 1876.6728725306298],[2452.789306640625 1702.978271484375 2633.381103515625 1788.2113037109375],0.44744086265563965,AF65JKV,0.28420382883062095
1296,675.0,[2222.213244737305 1361.9975234713459 2863.114758493375 1880.1907028235107],[2450.314697265625 1704.1358642578125 2636.446533203125 1792.279541015625],0.5256151556968689,AF65JKV,0.523998822175041
1297,675.0,[2222.3150992780993 1363.7126420969184 2865.6984363690644 1881.3578947775218],[2450.166015625 1704.1319580078125 2636.786376953125 1792.3946533203125],0.5214403867721558,AF65JKV,0.523998822175041
1298,675.0,[2221.287985834933 1365.6397962857936 2864.0152676874172 1883.388354449953],[2455.683349609375 1707.0025634765625 2636.1220703125 1792.8035888671875],0.4777866303920746,AF65JKV,0.5824753118615571
1299,675.0,[2222.8903075994754 1368.2952523871816 2868.3889569423413 1885.8643044787275],[2460.140625 1719.7459716796875 2644.60400390625 1798.9368896484375],0.5821114778518677,AF65JKV,0.4491524021229365
1300,675.0,[2223.1657518206766 1370.5961422634468 2869.6759439679727 1887.8034975920996],[2448.77880859375 1720.700439453125 2643.91064453125 1804.149658203125],0.6824430823326111,AF65JKV,0.7779556311384103
1301,675.0,[2222.233751686201 1372.4173232860464 2870.366438875437 1889.8531716950672],[2450.87744140625 1718.260986328125 2644.91455078125 1807.10888671875],0.6226227879524231,AT65JKY,0.23044708138396564
1302,675.0,[2221.567172865395 1374.9218975684112 2869.4099387703263 1892.133638403469],[2457.565673828125 1724.48486328125 2643.236083984375 1805.4625244140625],0.5729557871818542,AT65JKV,0.2861070317347344
1303,675.0,[2221.34096201801 1375.8565726364245 2868.716285821525 1892.894524949249],[2457.55419921875 1724.6392822265625 2643.322265625 1805.5257568359375],0.569275975227356,AR65JKV,0.2117668409817506
1304,675.0,[2220.4200261862875 1378.657351391846 2867.1398507324498 1896.1753444529577],[2458.797607421875 1731.7650146484375 2643.163330078125 1809.3856201171875],0.5952783823013306,AF65JKV,0.8303361133284015
1304,560.0,[2256.9946895709736 993.8207886021919 2677.6324977685545 1370.2985822658143],[2400.691162109375 1220.8619384765625 2521.2509765625 1292.3594970703125],0.37343135476112366,GJ06EFC,0.11303594530957638
1305,675.0,[2222.3742042742347 1380.5243399328106 2869.5904228445647 1898.642980576457],[2454.59130859375 1716.5380859375 2648.72021484375 1819.0833740234375],0.2700520157814026,AF65JKV,0.42506601722768994
1305,560.0,[2257.7771485255203 994.6976928052547 2678.78016975519 1370.3902187083456],[2404.23095703125 1225.6378173828125 2520.57421875 1296.2158203125],0.34428322315216064,GJ06EFC,0.06951907854479009
1306,675.0,[2220.8983028478438 1381.8429766776792 2867.5103247658512 1900.7176755231815],[2457.6826171875 1738.2623291015625 2643.278076171875 1817.2210693359375],0.5906804203987122,AR65JKV,0.14116089184799593
1307,675.0,[2222.5767407791136 1383.050039549739 2871.076100052219 1903.0889369371573],[2471.420166015625 1736.61474609375 2645.658935546875 1810.7255859375],0.5615572929382324,AR65JKV,0.5600091837359881
1307,560.0,[2257.51629709175 994.4163138962718 2677.7648172381278 1370.3871453608363],[2402.325439453125 1226.62890625 2522.9892578125 1299.6749267578125],0.37887850403785706,OJ06EPC,0.34391679294476124
1308,675.0,[2225.0917245931923 1385.5598379006763 2877.8941910058265 1908.4693134965821],[2468.80419921875 1740.9774169921875 2643.88525390625 1820.9556884765625],0.6372909545898438,AF65JKV,0.37179758242906813
1309,675.0,[2225.505791098958 1385.9968047470493 2881.1764506218497 1910.8684432864634],[2468.664306640625 1740.8994140625 2644.140869140625 1820.98388671875],0.6372879147529602,AF65JKV,0.37179758242906813
1310,675.0,[2226.895917642046 1387.6094887736356 2884.1407047702623 1914.5379474547947],[2473.33984375 1740.0845947265625 2640.260986328125 1825.814208984375],0.5673562288284302,AF65JKV,0.25127817115167145
1312,675.0,[2225.1691699563517 1392.8310390086053 2882.190694193164 1925.3068513124963],[2463.229248046875 1746.1329345703125 2642.231689453125 1835.2042236328125],0.5619910955429077,AF65JKV,0.771867578491817
1313,675.0,[2226.137636997681 1394.727042667926 2883.81752357944 1929.7855219518083],[2456.780517578125 1747.941650390625 2646.9296875 1835.1005859375],0.5997653007507324,AF65JKV,0.6721799278710351
1313,589.0,[3379.237721411648 1403.702781182702 3841.736109396856 1974.0056248865167],[3653.44482421875 1772.729736328125 3832.760009765625 1878.8067626953125],0.2980247437953949,OU62HYJ,0.41309624672500245
1314,675.0,[2226.0792585859067 1397.278783007398 2885.289770661431 1933.0476532022826],[2452.224609375 1748.971435546875 2649.24072265625 1842.533203125],0.6387032270431519,AF65JKV,0.42704419946453787
1315,675.0,[2225.9018485296347 1398.041548689861 2886.2161424823225 1934.3302965110897],[2452.305419921875 1748.99267578125 2649.31787109375 1842.547119140625],0.6393749117851257,AF65JKV,0.42704419946453787
1316,675.0,[2227.8242596909854 1397.5981192610298 2888.1922633168692 1935.5072728857176],[2463.727294921875 1753.93212890625 2652.153076171875 1849.074462890625],0.6754708886146545,AF65JKV,0.7550381817717574
1316,560.0,[2255.716612161295 997.7244216352726 2678.479415720221 1385.167990519167],[2404.2685546875 1241.4254150390625 2523.626220703125 1307.159912109375],0.2803833782672882,GJ06EPC,0.17408314344389297
1317,675.0,[2229.8879071321244 1400.1728025415769 2891.092665819966 1938.4901979408369],[2468.51904296875 1761.1201171875 2665.515625 1853.3759765625],0.6781363487243652,AF65JKV,0.2537685627235328
1318,675.0,[2228.763301923808 1402.785811711948 2887.3766235395365 1941.3139237890446],[2453.016357421875 1768.5755615234375 2666.97705078125 1863.3157958984375],0.6730995178222656,NT65JKV,0.12584536430599397
1319,675.0,[2230.786278425451 1406.528730716528 2889.9788268604916 1944.5285871730914],[2468.64111328125 1771.1092529296875 2671.06494140625 1858.5721435546875],0.6777387857437134,AF65JKV,0.1947909862312171
1320,675.0,[2235.2164329414572 1409.7766555355565 2898.953699471407 1949.0602369136072],[2456.406494140625 1774.470703125 2660.94775390625 1860.884765625],0.6105390191078186,AF65JKV,0.5174695392127885
1320,560.0,[2257.998780016758 1001.4977094097123 2680.6423478375887 1392.6218541906007],[2405.049560546875 1243.4927978515625 2537.839599609375 1317.499267578125],0.27821001410484314,GJ06EPD,0.2998075055466291
1321,675.0,[2236.0540496833946 1410.6860407696768 2903.068120502543 1950.886899303271],[2456.3681640625 1774.4835205078125 2661.221435546875 1860.8331298828125],0.6102472543716431,AF65JKV,0.22185180248582664
1322,675.0,[2233.4501969139337 1414.527165297457 2902.404962843275 1954.288652998759],[2475.744384765625 1782.346923828125 2664.73193359375 1859.896484375],0.6393576264381409,AF65JKV,0.3537463682750831
1322,560.0,[2259.0906350225932 1000.3269080229353 2683.0758557158188 1393.4530648534578],[2403.1796875 1247.3389892578125 2537.049560546875 1318.1436767578125],0.3239615857601166,IJ06EPD,0.15970227791917904
1323,675.0,[2231.0770965942042 1418.2581057944521 2898.7351186014016 1956.9236132828023],[2472.836181640625 1788.097412109375 2664.795166015625 1860.744873046875],0.6357578039169312,AF65JKV,0.31042923103319164
1324,675.0,[2229.9357928851437 1421.4665666238154 2897.1491885447326 1960.98321026582],[2475.960205078125 1785.5867919921875 2670.25 1864.7879638671875],0.6441214680671692,AF65JKV,0.407730967366566
1325,675.0,[2230.874092522875 1424.7204159587363 2901.218751662135 1964.9711800229557],[2480.37109375 1787.420654296875 2668.053466796875 1866.8935546875],0.6808198690414429,AF65JKV,0.5370646216407523
1326,675.0,[2231.744123664033 1427.2643272808907 2905.1909274633913 1968.3261461256432],[2466.22412109375 1789.43701171875 2664.1962890625 1875.39697265625],0.64969402551651,AR65JKV,0.26719252449305136
1327,675.0,[2231.3775923792846 1428.0572295227983 2907.170935827693 1969.7775013244025],[2466.19921875 1789.5045166015625 2664.387451171875 1875.4088134765625],0.6489691734313965,AR65JKV,0.2950730525607241
1328,675.0,[2230.2910572521123 1429.623938046219 2908.3839636167295 1972.030681615381],[2467.217529296875 1791.343505859375 2670.104248046875 1881.89208984375],0.6418262124061584,AF65JKV,0.141319035191471
1329,675.0,[2232.1644939142357 1432.7703471368495 2911.439540558102 1975.196782294472],[2462.83251953125 1794.31982421875 2667.3984375 1884.0506591796875],0.6468228697776794,AF65JKV,0.14731135895817252
1330,675.0,[2232.811277133095 1435.3790411484806 2913.4718549883605 1977.963074044735],[2472.234130859375 1797.0260009765625 2669.4951171875 1885.65380859375],0.6669173240661621,AR65JKV,0.44811689127625565
1331,675.0,[2231.4559729208345 1435.0649410615565 2914.5680160605175 1979.13282054098],[2470.097412109375 1801.5794677734375 2670.059326171875 1892.6912841796875],0.6458079814910889,AF65JKV,0.3772541972621332
1332,675.0,[2228.9876044338994 1436.9942972095305 2913.7837644710694 1980.2954059574354],[2477.972900390625 1807.048828125 2675.943115234375 1895.832275390625],0.6529009342193604,OR65JKV,0.19322771027529773
1332,560.0,[2257.6257356326328 1004.4214311094183 2684.304215073658 1404.6384328391232],[2407.883056640625 1262.1785888671875 2528.02734375 1329.314208984375],0.25191107392311096,OJ06EPC,0.21402122473650975
1333,675.0,[2227.620595805377 1437.7696027216207 2913.6462538789883 1980.533566225277],[2478.001708984375 1807.083984375 2675.91015625 1895.839599609375],0.6528038382530212,TR65JKV,0.48760504760006085
1333,560.0,[2256.794568429395 1004.1055243577825 2684.4769299138165 1405.7953243306902],[2407.76904296875 1262.3111572265625 2528.039306640625 1329.4742431640625],0.2520606219768524,OJ06EPC,0.21402122473650975
1334,675.0,[2227.7919297405365 1439.9050308692356 2914.748999075537 1982.898617682007],[2475.163330078125 1812.7508544921875 2675.4345703125 1898.003662109375],0.6512575149536133,AF65JKV,0.363036198777359
1335,675.0,[2228.3679772793835 1443.5390889712712 2916.6243562982604 1986.1790867822479],[2480.81982421875 1821.2022705078125 2682.18603515625 1900.75244140625],0.6830996870994568,DF65JKV,0.08344853368824529
1335,560.0,[2255.968251004392 1006.9083816042242 2685.828102431158 1413.9554377247398],[2416.239990234375 1264.885009765625 2536.34765625 1325.027099609375],0.38071247935295105,GJ06EPL,0.21371096385873214
1336,675.0,[2229.1383802161163 1446.4253469819464 2918.3653271162784 1990.1433895590471],[2483.7705078125 1822.1195068359375 2682.541259765625 1902.3145751953125],0.6399369239807129,AF65JKN,0.6472945028966616
1336,560.0,[2255.411202543161 1006.8627155792472 2686.63421027308 1416.366347558581],[2415.12890625 1266.368408203125 2530.298583984375 1328.3936767578125],0.38394343852996826,CJ06EPC,0.3341051108051095
1337,675.0,[2230.259046500726 1448.1698852309778 2919.3082064073515 1995.1683872482545],[2481.16064453125 1823.4093017578125 2683.7119140625 1904.6751708984375],0.6341227293014526,AF65JKV,0.4290386411914224
1338,675.0,[2230.492246112761 1449.8481956742755 2920.5906009980877 1999.8608866285574],[2488.33447265625 1813.4696044921875 2682.356689453125 1910.9447021484375],0.37516435980796814,AF65JKV,0.718820496768724
1339,675.0,[2230.2274170493715 1449.6801653662876 2921.072429310338 2001.7125782355927],[2488.36328125 1813.4930419921875 2682.306396484375 1910.9432373046875],0.3739800751209259,AF65JKV,0.718820496768724
1340,675.0,[2232.300992161457 1454.7405137294727 2923.0808626879802 2008.056327852688],[2497.032958984375 1835.8663330078125 2687.392333984375 1906.7259521484375],0.5892801284790039,AF65JKV,0.8370647103775735
1341,675.0,[2232.9786057151528 1459.2327759034151 2923.8392439301865 2012.7878955336137],[2488.96728515625 1835.961669921875 2693.60302734375 1915.50341796875],0.6523882150650024,AF65JKV,0.3799384663138792
1342,675.0,[2233.995232959125 1463.0507009367493 2923.289440725701 2015.4886256359323],[2496.623291015625 1836.1680908203125 2689.847900390625 1919.689453125],0.642488420009613,AF65JKV,0.4102087960260195
1343,675.0,[2235.01086111494 1466.444633063016 2924.836239267521 2019.255852823818],[2488.31640625 1837.8662109375 2687.875 1923.44677734375],0.6427178978919983,AF65JKV,0.4877507993590797
1344,675.0,[2240.5840236602426 1469.3556818808088 2930.4080234343437 2022.9782205819274],[2494.850830078125 1839.8697509765625 2689.1630859375 1926.3248291015625],0.6440627574920654,AF65JKV,0.40694888611680174
1345,675.0,[2242.6410923156686 1470.3025836935367 2932.388040420318 2024.5831033149998],[2494.632080078125 1839.8486328125 2689.191162109375 1926.2447509765625],0.6436271667480469,AF65JKV,0.40694888611680174
1346,675.0,[2242.0087896764476 1472.3346515823948 2933.360646670249 2027.595469678584],[2486.616943359375 1845.0552978515625 2693.82275390625 1937.203857421875],0.6299203038215637,AF65JKV,0.33594944570280816
1347,675.0,[2245.394675237422 1474.2248169886357 2937.343823654192 2030.098997823784],[2492.7158203125 1846.8057861328125 2694.268310546875 1938.029296875],0.6409805417060852,AF65JKV,0.37373226107090635
1349,675.0,[2254.2304872064506 1478.4550698613698 2944.721588360422 2035.3851225066187],[2490.009765625 1856.3431396484375 2701.664306640625 1947.503662109375],0.6868550777435303,AF65JKV,0.4033394762708871
1351,675.0,[2256.120302832091 1483.124579912473 2944.2029371058484 2041.347584143054],[2500.163818359375 1859.05810546875 2705.243408203125 1948.281005859375],0.6669085025787354,DF65JKV,0.43063651146799936
1352,675.0,[2259.5327922103847 1485.22028900014 2943.923640822331 2043.417166134273],[2490.05126953125 1863.439453125 2706.3720703125 1949.42138671875],0.6596254110336304,AF65JKV,0.7935051899732105
1353,675.0,[2262.113994040812 1488.715316555309 2945.5725666419685 2046.8532508298013],[2496.244140625 1865.33203125 2707.256103515625 1952.78759765625],0.639046847820282,AF65JKV,0.46315549700841774
1353,560.0,[2260.0634821508174 1045.3929663173953 2698.663415400587 1441.9149672000162],[2414.4033203125 1289.88037109375 2545.552978515625 1362.609130859375],0.4455220401287079,OJ06EFD,0.35334698099498035
1354,675.0,[2262.8976434887913 1491.1964966571513 2945.268689427759 2050.2038063907867],[2501.451416015625 1875.7545166015625 2701.53662109375 1954.7689208984375],0.5843398571014404,AF65JKV,0.49799345324929867
1355,675.0,[2264.261879266744 1494.9997348207296 2947.8948523786617 2054.1788638225285],[2504.080322265625 1878.794677734375 2704.87890625 1956.973388671875],0.6259073615074158,AR65JKV,0.6825490068817847
1356,675.0,[2266.155088767132 1497.0548526010334 2951.5945988523745 2057.5477165469065],[2505.033935546875 1878.210693359375 2707.951171875 1963.3338623046875],0.6554880142211914,AF65JKV,0.7564985143755077
1356,560.0,[2260.2663208900294 1044.8156650515793 2700.2618752534936 1446.1918368873276],[2421.00830078125 1301.773681640625 2544.696044921875 1362.978515625],0.39373165369033813,GJ06ERC,0.22269898746461061
1357,675.0,[2266.633438433749 1497.5145529914985 2953.2021236147657 2058.9584841254346],[2505.121337890625 1878.070068359375 2708.01416015625 1963.31005859375],0.65559983253479,AF65JKV,0.7564985143755077
1357,560.0,[2260.211951283522 1046.9561481028095 2700.8951005116373 1447.7857353990557],[2421.04345703125 1301.74560546875 2544.744384765625 1363.0101318359375],0.392435759305954,GJ06ERC,0.22269898746461061
1358,675.0,[2267.4357620813694 1500.4638844103674 2954.864230690651 2061.9328999385966],[2501.95849609375 1884.7841796875 2705.008544921875 1971.6171875],0.6503562331199646,AF65JKV,0.329230417653464
1359,675.0,[2266.749668944763 1503.6785767538056 2955.702271521997 2065.6385706314213],[2504.745849609375 1885.4970703125 2706.56396484375 1972.552001953125],0.6416305303573608,AR65JKV,0.16084697234669096
1359,560.0,[2259.6273735420787 1047.725109278358 2701.3260399081996 1450.2409304970593],[2419.838623046875 1308.5179443359375 2530.51123046875 1369.91650390625],0.37021392583847046,IG30GEF,0.398416167384798
1360,675.0,[2267.6142941038383 1507.9905288040156 2958.950824703287 2068.9460523546686],[2507.926025390625 1888.1195068359375 2710.402587890625 1977.3035888671875],0.6355289816856384,AF65JKV,0.14537507238328132
1361,675.0,[2267.891453290132 1512.6363286633996 2958.7388685417186 2071.8531055081276],[2503.605712890625 1892.4217529296875 2711.130859375 1983.6536865234375],0.6157088279724121,AF65JKV,0.25086141970015247
1362,675.0,[2270.0468687037937 1517.260119675156 2960.4112747193176 2075.5697566104946],[2512.119384765625 1892.82568359375 2716.364013671875 1983.035888671875],0.6430597901344299,AF65JKV,0.4231616311193157
1362,560.0,[2262.625339900654 1054.8313056798265 2704.154399477296 1457.5884486460245],[2423.457763671875 1314.1217041015625 2548.01806640625 1375.8992919921875],0.3443705141544342,DJ06EPC,0.2908442388274375
1363,675.0,[2270.8782606009113 1519.0643496081004 2960.863899928537 2076.651507179098],[2512.597412109375 1892.944091796875 2716.44287109375 1982.9393310546875],0.6426276564598083,AF65JKV,0.4231616311193157
1363,560.0,[2262.8502116916234 1054.5753381525838 2704.60635085986 1458.4130376527373],[2423.148193359375 1314.124267578125 2548.072509765625 1375.953857421875],0.34432777762413025,DJ06EPC,0.2908442388274375
1364,675.0,[2275.539636562422 1522.0126477418437 2963.1674492852853 2079.712649297502],[2511.949951171875 1896.6829833984375 2719.14404296875 1990.1268310546875],0.6637184023857117,AR65JKV,0.20669853650682476
1364,560.0,[2263.1309422162826 1056.6905808928034 2704.9161459591464 1459.859396645202],[2424.275634765625 1313.3367919921875 2549.1064453125 1375.1802978515625],0.4265238344669342,GJ06EPD,0.22216481977699437
1365,675.0,[2277.3417796802028 1525.0162361989799 2964.738100017968 2083.0734049974394],[2510.64697265625 1896.925048828125 2722.87646484375 1993.899169921875],0.661422073841095,AR65JKV,0.3362910470279476
1366,675.0,[2274.9405237102565 1527.7241018425284 2960.8964205252087 2088.848296039569],[2518.1396484375 1905.283447265625 2724.920654296875 1994.3192138671875],0.6647788882255554,AF65JKV,0.45313656375593386
1367,675.0,[2274.131079528327 1529.662525428647 2959.689159605159 2093.231748871356],[2510.86376953125 1908.7998046875 2725.130126953125 1999.00341796875],0.6297820210456848,AR65JKV,0.5054551006683309
1368,675.0,[2272.113346538768 1531.673168447191 2958.7777063969747 2096.173799554446],[2520.80810546875 1911.66796875 2724.529052734375 2000.33642578125],0.6500584483146667,AR65JKV,0.4395962210278567
1368,560.0,[2263.5140499293548 1062.7035168187967 2706.945094083738 1466.0353546494798],[2431.1142578125 1313.8089599609375 2549.63330078125 1378.0262451171875],0.3564280867576599,GJ06EPC,0.3285408145161709
1369,675.0,[2271.055493091016 1532.2489515291952 2958.578046358874 2097.380160721013],[2520.732666015625 1911.8367919921875 2724.21240234375 2000.3499755859375],0.6480802893638611,AR65JKV,0.5543835453901188
1369,560.0,[2263.303032959174 1061.7366458859055 2707.27079092686 1466.4080821587886],[2431.10009765625 1313.9625244140625 2549.29541015625 1378.08056640625],0.3529949188232422,GJ06EPC,0.3285408145161709
1370,675.0,[2272.143076525466 1533.6959197756992 2960.732228889095 2099.2436398758646],[2526.188232421875 1919.203857421875 2727.101806640625 2002.4091796875],0.6035521030426025,NF65JKV,0.35150748594949016
1371,675.0,[2270.851959093879 1537.378094215204 2961.3914885210474 2102.8725749697282],[2518.23486328125 1924.3736572265625 2725.64111328125 2011.4029541015625],0.633563220500946,AF65JKV,0.42517262057040833
1372,675.0,[2271.513897225772 1540.4428135203439 2964.5879711799007 2107.099683886608],[2522.08251953125 1927.6572265625 2724.3515625 2014.2144775390625],0.6510287523269653,AF65JKV,0.43553545654758946
1373,675.0,[2272.9198071282044 1544.9768873280339 2969.3764237596133 2112.4229935437515],[2521.972412109375 1933.2674560546875 2725.95751953125 2018.8011474609375],0.6271694898605347,NT65JKV,0.3685611363148285
1374,675.0,[2275.045144694243 1548.1000635767405 2975.3234690032646 2118.692579054947],[2520.1123046875 1926.73388671875 2729.7373046875 2019.1875],0.5924505591392517,WR65JKV,0.7713871260016505
1374,560.0,[2261.9878255383505 1069.6749163004638 2710.7205182355815 1476.8685424034556],[2421.34423828125 1320.457763671875 2542.2919921875 1395.18798828125],0.46143096685409546,IG30GEP,0.3990192186212318
1375,675.0,[2275.369177576444 1548.6230197165373 2978.5503525093904 2121.5337660508576],[2520.06884765625 1926.71240234375 2729.748779296875 2019.228271484375],0.5917038321495056,WR65JKV,0.7839503933959626
1376,675.0,[2274.0585919420128 1550.1225713070378 2979.2025276178565 2124.104861802601],[2523.340576171875 1933.157958984375 2729.11083984375 2024.890869140625],0.6284162402153015,AF65JKV,0.16640125692992744
1376,560.0,[2261.378690119593 1073.605263258259 2711.655023770018 1479.276951039428],[2435.60205078125 1322.791259765625 2559.736572265625 1395.2325439453125],0.3748658299446106,LJ06EPD,0.6641163794390091
1377,675.0,[2275.0551823460123 1551.906087375723 2980.272681206308 2127.1019115149943],[2512.77197265625 1939.1575927734375 2727.09033203125 2035.5047607421875],0.5894575119018555,AF65JKV,0.6350959798435115
1377,560.0,[2261.1426312149565 1075.4025036064502 2712.1141075020646 1480.9961239414245],[2428.914794921875 1323.89697265625 2549.1416015625 1395.40478515625],0.47790804505348206,LJ06EPC,0.2932218801374232
1378,675.0,[2282.0176348640152 1557.3687477351361 2985.9509598225695 2133.098848321159],[2525.2880859375 1937.7498779296875 2736.9521484375 2034.7265625],0.6360602378845215,AF65JRV,0.15974076884362465
1379,675.0,[2284.4906041012373 1561.578077508907 2989.355799851858 2138.0652962026406],[2518.2041015625 1941.06591796875 2739.099365234375 2039.7216796875],0.6295627951622009,AF65JKV,0.7360990525209835
